trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.01, 'e': 0.718369173399646}",30,0,-42.27085949454659,"{0: 20, 1: 7, 2: 3, 3: 0, 4: 0}",0
552,False,"{'a': 0.01, 'e': 0.7173971459631785}",20,7,-22.472627859833725,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
553,False,"{'a': 0.01, 'e': 0.716423719924266}",20,0,-67.24659447360135,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
554,False,"{'a': 0.01, 'e': 0.7154488971806519}",20,7,-97.74866215877483,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
555,False,"{'a': 0.01, 'e': 0.7144726796328034}",20,3,-8.198078843853136,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
556,False,"{'a': 0.01, 'e': 0.7134950691839064}",20,0,-72.17593084982094,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
557,False,"{'a': 0.01, 'e': 0.7125160677398625}",20,0,-130.22775598364743,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
558,False,"{'a': 0.01, 'e': 0.7115356772092853}",20,0,-26.456840344393612,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
559,False,"{'a': 0.01, 'e': 0.7105538995034961}",30,0,-49.108014681201524,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
560,False,"{'a': 0.01, 'e': 0.7095707365365209}",20,0,-125.70125125973942,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
561,False,"{'a': 0.01, 'e': 0.7085861902250861}",25,5,-62.242688538565055,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
562,False,"{'a': 0.01, 'e': 0.7076002624886153}",20,4,-16.066749634063353,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
563,False,"{'a': 0.01, 'e': 0.7066129552492247}",25,5,-42.21041314598526,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
564,False,"{'a': 0.01, 'e': 0.7056242704317207}",25,0,-12.949218397499003,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
565,False,"{'a': 0.01, 'e': 0.7046342099635947}",20,0,-141.85049928739522,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
566,False,"{'a': 0.01, 'e': 0.7036427757750204}",20,0,-65.27784730759114,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
567,False,"{'a': 0.01, 'e': 0.7026499697988492}",20,13,0.3177734763754434,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.01, 'e': 0.7016557939706075}",30,12,-88.62011356505855,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 1}",1
569,False,"{'a': 0.01, 'e': 0.7006602502284918}",30,7,4.100374582257337,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 0}",1
570,False,"{'a': 0.01, 'e': 0.6996633405133654}",25,0,-141.33279135508027,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
571,False,"{'a': 0.01, 'e': 0.6986650667687551}",25,3,-21.18332014113274,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
572,False,"{'a': 0.01, 'e': 0.6976654309408465}",25,0,-49.45806000851698,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
573,False,"{'a': 0.01, 'e': 0.6966644349784807}",25,0,-22.647365653973235,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",1
574,False,"{'a': 0.01, 'e': 0.6956620808331508}",30,0,-64.38261747758135,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
575,False,"{'a': 0.01, 'e': 0.6946583704589974}",20,0,-148.9739630576496,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
576,False,"{'a': 0.01, 'e': 0.693653305812805}",25,0,-130.7594215497612,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
577,False,"{'a': 0.01, 'e': 0.6926468888539988}",20,13,-2.303462321377115,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.01, 'e': 0.6916391215446402}",20,2,-25.286251665094873,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
579,False,"{'a': 0.01, 'e': 0.690630005849423}",20,0,-206.60622321564713,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
580,False,"{'a': 0.01, 'e': 0.6896195437356698}",25,0,-16.57051323742564,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
581,False,"{'a': 0.01, 'e': 0.6886077371733283}",25,10,-25.112465668168422,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
582,False,"{'a': 0.01, 'e': 0.6875945881349674}",25,0,-64.82406628501519,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
583,False,"{'a': 0.01, 'e': 0.6865800985957726}",30,5,-60.857988222600895,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
584,False,"{'a': 0.01, 'e': 0.6855642705335435}",20,0,-112.36423348539185,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
585,False,"{'a': 0.01, 'e': 0.6845471059286887}",20,6,-51.64000765419092,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
586,False,"{'a': 0.01, 'e': 0.6835286067642227}",20,11,-8.868559563593088,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
587,False,"{'a': 0.01, 'e': 0.6825087750257617}",30,0,-210.10720453244653,"{0: 17, 1: 2, 2: 6, 3: 2, 4: 3}",1
588,False,"{'a': 0.01, 'e': 0.6814876127015199}",20,0,-114.34671767866928,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
589,False,"{'a': 0.01, 'e': 0.6804651217823053}",25,16,14.809534485299235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.01, 'e': 0.6794413042615166}",25,10,-11.446063429473881,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
591,False,"{'a': 0.01, 'e': 0.6784161621351383}",20,0,-48.71542112695203,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
592,False,"{'a': 0.01, 'e': 0.6773896974017373}",20,0,-31.753363298533568,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
593,False,"{'a': 0.01, 'e': 0.6763619120624594}",25,14,-31.38844751515373,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
594,False,"{'a': 0.01, 'e': 0.6753328081210245}",20,6,-11.741073607290422,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
595,False,"{'a': 0.01, 'e': 0.6743023875837235}",30,11,-11.929106817502545,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
596,False,"{'a': 0.01, 'e': 0.6732706524594139}",25,0,-45.68973610366468,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
597,False,"{'a': 0.01, 'e': 0.6722376047595161}",30,0,-89.32852741573164,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",1
598,False,"{'a': 0.01, 'e': 0.6712032464980094}",25,0,-179.0829774190619,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
599,False,"{'a': 0.01, 'e': 0.6701675796914284}",20,0,-41.702645276173804,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
600,False,"{'a': 0.01, 'e': 0.6691306063588583}",20,0,-18.359631947529586,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
601,False,"{'a': 0.01, 'e': 0.6680923285219318}",20,0,-29.893396949150688,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
602,False,"{'a': 0.01, 'e': 0.6670527482048245}",20,15,6.793714164993409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.01, 'e': 0.6660118674342517}",20,0,-76.58518026157124,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
604,False,"{'a': 0.01, 'e': 0.6649696882394636}",20,1,-109.68932326563186,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 2}",1
605,False,"{'a': 0.01, 'e': 0.6639262126522416}",30,18,-3.2558520116295018,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
606,False,"{'a': 0.01, 'e': 0.6628814427068951}",20,1,-75.90692875572795,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 1}",1
607,False,"{'a': 0.01, 'e': 0.6618353804402566}",20,0,-137.29953341482687,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
608,False,"{'a': 0.01, 'e': 0.6607880278916779}",25,10,-5.018166436897547,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
609,False,"{'a': 0.01, 'e': 0.6597393871030262}",20,0,-65.5714680263538,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
610,False,"{'a': 0.01, 'e': 0.6586894601186805}",25,7,-67.22415010649615,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
611,False,"{'a': 0.01, 'e': 0.6576382489855274}",25,0,-108.30872399734197,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
612,False,"{'a': 0.01, 'e': 0.6565857557529565}",20,7,-94.20810760454754,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
613,False,"{'a': 0.01, 'e': 0.6555319824728574}",30,1,-68.05850070659724,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 1}",1
614,False,"{'a': 0.01, 'e': 0.6544769311996148}",25,12,-25.584930083975266,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
615,False,"{'a': 0.01, 'e': 0.6534206039901054}",25,0,-124.51327887120004,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
616,False,"{'a': 0.01, 'e': 0.6523630029036932}",25,11,-27.68825111375792,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
617,False,"{'a': 0.01, 'e': 0.6513041300022254}",25,7,-56.64372954384236,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 1}",1
618,False,"{'a': 0.01, 'e': 0.6502439873500289}",20,8,-2.493137858193303,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
619,False,"{'a': 0.01, 'e': 0.6491825770139061}",20,0,-106.81748499118102,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
620,False,"{'a': 0.01, 'e': 0.648119901063131}",25,9,-37.428962090513515,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
621,False,"{'a': 0.01, 'e': 0.6470559615694443}",20,5,-11.38315878490531,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
622,False,"{'a': 0.01, 'e': 0.645990760607051}",30,0,-41.62571788798484,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
623,False,"{'a': 0.01, 'e': 0.6449243002526144}",20,16,4.591122444205192,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.01, 'e': 0.6438565825852538}",30,4,-81.69418264829099,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 0}",1
625,False,"{'a': 0.01, 'e': 0.6427876096865394}",20,0,-168.86750603751736,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
626,False,"{'a': 0.01, 'e': 0.6417173836404886}",25,16,-17.46069924516813,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
627,False,"{'a': 0.01, 'e': 0.6406459065335616}",20,4,-40.92966676490308,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
628,False,"{'a': 0.01, 'e': 0.639573180454658}",25,5,-33.66239914792339,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
629,False,"{'a': 0.01, 'e': 0.6384992074951125}",20,8,-132.50628578492712,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 3}",1
630,False,"{'a': 0.01, 'e': 0.6374239897486899}",20,0,-37.09164332021371,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
631,False,"{'a': 0.01, 'e': 0.6363475293115821}",30,3,-114.64069833593106,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 2}",1
632,False,"{'a': 0.01, 'e': 0.6352698282824043}",25,0,-81.66895231792232,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
633,False,"{'a': 0.01, 'e': 0.6341908887621897}",20,15,-14.613315999881323,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
634,False,"{'a': 0.01, 'e': 0.6331107128543857}",20,5,1.1681605468740077,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.01, 'e': 0.6320293026648508}",25,10,2.242546371758033,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
636,False,"{'a': 0.01, 'e': 0.6309466603018496}",25,2,-36.56026495207517,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
637,False,"{'a': 0.01, 'e': 0.6298627878760488}",20,14,-4.134105812814834,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
638,False,"{'a': 0.01, 'e': 0.6287776875005128}",25,19,9.132246439676429,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.01, 'e': 0.6276913612907005}",25,0,-49.405669308223764,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
640,False,"{'a': 0.01, 'e': 0.6266038113644605}",30,16,-24.291190839405637,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
641,False,"{'a': 0.01, 'e': 0.625515039842027}",25,0,-81.94195784555947,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
642,False,"{'a': 0.01, 'e': 0.6244250488460159}",25,0,-112.07377519167318,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
643,False,"{'a': 0.01, 'e': 0.6233338405014203}",20,4,-9.653469927527738,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
644,False,"{'a': 0.01, 'e': 0.6222414169356064}",20,6,14.508419074118049,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.01, 'e': 0.6211477802783104}",20,4,-82.7692601207621,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
646,False,"{'a': 0.01, 'e': 0.6200529326616326}",30,0,-206.43797780610706,"{0: 16, 1: 3, 2: 7, 3: 1, 4: 3}",0
647,False,"{'a': 0.01, 'e': 0.6189568762200346}",20,0,-25.857211750035773,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
648,False,"{'a': 0.01, 'e': 0.6178596130903343}",30,0,-50.90665074442713,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
649,False,"{'a': 0.01, 'e': 0.6167611454117027}",20,4,-49.2220939890915,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
650,False,"{'a': 0.01, 'e': 0.6156614753256583}",25,1,-28.41900272200479,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
651,False,"{'a': 0.01, 'e': 0.6145606049760646}",25,6,-32.96812090659784,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 0}",1
652,False,"{'a': 0.01, 'e': 0.6134585365091242}",30,0,-113.94312081463806,"{0: 19, 1: 5, 2: 2, 3: 3, 4: 1}",0
653,False,"{'a': 0.01, 'e': 0.6123552720733765}",30,16,-52.59414840004184,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
654,False,"{'a': 0.01, 'e': 0.6112508138196917}",20,0,-34.23586653201992,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
655,False,"{'a': 0.01, 'e': 0.6101451639012677}",25,0,-34.761402833625716,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
656,False,"{'a': 0.01, 'e': 0.6090383244736256}",20,2,4.367688495307829,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
657,False,"{'a': 0.01, 'e': 0.6079302976946054}",35,4,-150.8763818756794,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 3}",1
658,False,"{'a': 0.01, 'e': 0.6068210857243622}",20,0,-86.50043555351387,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
659,False,"{'a': 0.01, 'e': 0.6057106907253615}",20,14,11.914794760694072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.01, 'e': 0.6045991148623749}",20,0,-26.412791138330114,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
661,False,"{'a': 0.01, 'e': 0.6034863603024766}",25,0,-64.7822859002273,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
662,False,"{'a': 0.01, 'e': 0.6023724292150388}",25,15,-9.575514581322789,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.01, 'e': 0.6012573237717266}",35,0,-107.7515607635316,"{0: 25, 1: 3, 2: 5, 3: 0, 4: 2}",0
664,False,"{'a': 0.01, 'e': 0.6001410461464954}",20,0,12.87200231689301,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
665,False,"{'a': 0.01, 'e': 0.5990235985155858}",25,13,-24.965109886254083,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
666,False,"{'a': 0.01, 'e': 0.5979049830575189}",35,16,-85.30949332802999,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
667,False,"{'a': 0.01, 'e': 0.5967852019530927}",30,0,15.933512410426706,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
668,False,"{'a': 0.01, 'e': 0.595664257385378}",25,12,7.707871399483773,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.01, 'e': 0.5945421515397133}",35,0,-137.8239204768768,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
670,False,"{'a': 0.01, 'e': 0.5934188866037015}",30,0,-145.6310144651667,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
671,False,"{'a': 0.01, 'e': 0.592294464767205}",20,11,-22.240672534109954,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
672,False,"{'a': 0.01, 'e': 0.591168888222342}",30,0,0.9698220907415682,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
673,False,"{'a': 0.01, 'e': 0.5900421591634811}",20,16,5.612926057959394,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.01, 'e': 0.5889142797872388}",20,0,-20.475019202309838,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
675,False,"{'a': 0.01, 'e': 0.5877852522924732}",20,2,-65.712651713253,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
676,False,"{'a': 0.01, 'e': 0.5866550788802813}",20,11,-6.2158015846360595,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
677,False,"{'a': 0.01, 'e': 0.5855237617539941}",30,8,-71.32785214162577,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
678,False,"{'a': 0.01, 'e': 0.5843913031191722}",25,14,-32.38733575810447,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
679,False,"{'a': 0.01, 'e': 0.5832577051836016}",20,0,-73.71753905324032,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
680,False,"{'a': 0.01, 'e': 0.5821229701572894}",20,13,-11.95310055017356,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
681,False,"{'a': 0.01, 'e': 0.5809871002524598}",30,13,-52.994759240016506,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
682,False,"{'a': 0.01, 'e': 0.5798500976835493}",20,0,-31.4169805132397,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
683,False,"{'a': 0.01, 'e': 0.5787119646672023}",25,0,-127.98505908267732,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
684,False,"{'a': 0.01, 'e': 0.5775727034222676}",30,0,-164.32523520724203,"{0: 20, 1: 2, 2: 4, 3: 1, 4: 3}",0
685,False,"{'a': 0.01, 'e': 0.5764323161697933}",30,9,-13.86843240188803,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
686,False,"{'a': 0.01, 'e': 0.5752908051330226}",25,17,-11.331507909109051,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
687,False,"{'a': 0.01, 'e': 0.5741481725373897}",25,0,-66.06952893074146,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
688,False,"{'a': 0.01, 'e': 0.5730044206105154}",25,0,-150.57395190885848,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
689,False,"{'a': 0.01, 'e': 0.5718595515822025}",25,0,-59.284199561516836,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
690,False,"{'a': 0.01, 'e': 0.5707135676844317}",30,0,-60.57875235551017,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
691,False,"{'a': 0.01, 'e': 0.5695664711513575}",20,0,-14.885040491070036,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
692,False,"{'a': 0.01, 'e': 0.568418264219303}",20,6,-43.015193474742006,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
693,False,"{'a': 0.01, 'e': 0.5672689491267566}",25,5,-27.77533591074154,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
694,False,"{'a': 0.01, 'e': 0.5661185281143667}",20,8,8.691888532759522,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.01, 'e': 0.5649670034249381}",25,11,7.116504137273433,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.01, 'e': 0.5638143773034268}",20,4,1.0910505519498905,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
697,False,"{'a': 0.01, 'e': 0.5626606519969368}",25,2,-42.037885391691404,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 0}",1
698,False,"{'a': 0.01, 'e': 0.5615058297547144}",30,0,-118.63298235625079,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
699,False,"{'a': 0.01, 'e': 0.5603499128281446}",30,0,-21.163503868582467,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
700,False,"{'a': 0.01, 'e': 0.5591929034707469}",30,4,-75.75370449754506,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 2}",1
701,False,"{'a': 0.01, 'e': 0.55803480393817}",20,13,-70.17031145157105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 2}",1
702,False,"{'a': 0.01, 'e': 0.556875616488188}",20,6,-95.5574414756896,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
703,False,"{'a': 0.01, 'e': 0.5557153433806966}",20,0,-73.30788752386502,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
704,False,"{'a': 0.01, 'e': 0.5545539868777074}",25,0,-46.53783703497555,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
705,False,"{'a': 0.01, 'e': 0.5533915492433441}",25,0,16.238238014604846,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
706,False,"{'a': 0.01, 'e': 0.5522280327438387}",25,0,-103.08302352038412,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
707,False,"{'a': 0.01, 'e': 0.551063439647526}",25,0,22.286207948101648,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
708,False,"{'a': 0.01, 'e': 0.5498977722248399}",20,0,-106.56144150355111,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
709,False,"{'a': 0.01, 'e': 0.5487310327483085}",30,0,-38.32091943750957,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
710,False,"{'a': 0.01, 'e': 0.5475632234925503}",20,13,-9.094737772010378,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
711,False,"{'a': 0.01, 'e': 0.5463943467342691}",20,0,-70.31630054302276,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
712,False,"{'a': 0.01, 'e': 0.54522440475225}",20,0,-43.23396857121784,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
713,False,"{'a': 0.01, 'e': 0.5440533998273549}",35,7,-58.92569669844912,"{0: 23, 1: 1, 2: 1, 3: 2, 4: 1}",1
714,False,"{'a': 0.01, 'e': 0.5428813342425175}",20,1,-52.5960804314211,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
715,False,"{'a': 0.01, 'e': 0.5417082102827399}",20,8,-27.270171819569256,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
716,False,"{'a': 0.01, 'e': 0.5405340302350872}",30,15,5.336181153965017,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.01, 'e': 0.5393587963886836}",20,0,-47.419907462711485,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
718,False,"{'a': 0.01, 'e': 0.5381825110347072}",20,0,-14.235714176353829,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
719,False,"{'a': 0.01, 'e': 0.5370051764663868}",30,17,-3.1524916769932885,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
720,False,"{'a': 0.01, 'e': 0.5358267949789967}",30,4,-11.99256866649681,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 0}",1
721,False,"{'a': 0.01, 'e': 0.5346473688698514}",25,12,-20.121528651986676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
722,False,"{'a': 0.01, 'e': 0.5334669004383027}",25,20,8.420237122630386,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.01, 'e': 0.532285391985734}",20,1,-93.9493502050052,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 2}",1
724,False,"{'a': 0.01, 'e': 0.5311028458155568}",20,0,-116.44449902752572,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
725,False,"{'a': 0.01, 'e': 0.5299192642332049}",25,0,-61.15358922204383,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
726,False,"{'a': 0.01, 'e': 0.5287346495461318}",30,16,3.0380181078757333,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
727,False,"{'a': 0.01, 'e': 0.527549004063804}",30,14,-12.39739261382934,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
728,False,"{'a': 0.01, 'e': 0.5263623300976981}",20,4,1.116142194967,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
729,False,"{'a': 0.01, 'e': 0.5251746299612958}",20,0,-46.06890266461215,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
730,False,"{'a': 0.01, 'e': 0.5239859059700793}",30,8,-20.345330216719155,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
731,False,"{'a': 0.01, 'e': 0.5227961604415267}",35,21,-10.76405442892607,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
732,False,"{'a': 0.01, 'e': 0.5216053956951078}",25,0,-106.81030360553736,"{0: 18, 1: 1, 2: 1, 3: 4, 4: 1}",0
733,False,"{'a': 0.01, 'e': 0.5204136140522797}",20,6,-11.47496329320252,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
734,False,"{'a': 0.01, 'e': 0.5192208178364814}",25,0,8.774318568619712,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
